Header:
#Digilent WaveForms Logic Analyzer Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A3700F
#Date Time: 2022-10-28 16:26:39.696
#Sample rate: 50000Hz
#Samples: 1903814

time, angle, A, B
11.686280, 72.421875, 0, 0
11.686720, 72.246094, 0, 1
11.687280, 72.070312, 1, 1
11.687720, 71.894531, 1, 0
11.688180, 71.718750, 0, 0
11.688620, 71.542969, 0, 1
11.689180, 71.367188, 1, 1
11.689640, 71.191406, 1, 0
11.690060, 71.015625, 0, 0
11.690500, 70.839844, 0, 1
11.691020, 70.664062, 1, 1
11.691460, 70.488281, 1, 0
11.691880, 70.312500, 0, 0
11.692300, 70.136719, 0, 1
11.692820, 69.960938, 1, 1
11.693240, 69.785156, 1, 0
11.693640, 69.609375, 0, 0
11.694040, 69.433594, 0, 1
11.694540, 69.257812, 1, 1
11.694980, 69.082031, 1, 0
11.695380, 68.906250, 0, 0
11.695760, 68.730469, 0, 1
11.696260, 68.554688, 1, 1
11.696660, 68.378906, 1, 0
11.697040, 68.203125, 0, 0
11.697440, 68.027344, 0, 1
11.697920, 67.851562, 1, 1
11.698320, 67.675781, 1, 0
11.698700, 67.500000, 0, 0
11.699080, 67.324219, 0, 1
11.699540, 67.148438, 1, 1
11.699920, 66.972656, 1, 0
11.700280, 66.796875, 0, 0
11.700640, 66.621094, 0, 1
11.701100, 66.445312, 1, 1
11.701460, 66.269531, 1, 0
11.701820, 66.093750, 0, 0
11.702180, 65.917969, 0, 1
11.702620, 65.742188, 1, 1
11.702980, 65.566406, 1, 0
11.703340, 65.390625, 0, 0
11.703680, 65.214844, 0, 1
11.704120, 65.039062, 1, 1
11.704480, 64.863281, 1, 0
11.704840, 64.687500, 0, 0
11.705180, 64.511719, 0, 1
11.705620, 64.335938, 1, 1
11.705980, 64.160156, 1, 0
11.706320, 63.984375, 0, 0
11.706660, 63.808594, 0, 1
11.707080, 63.632812, 1, 1
11.707420, 63.457031, 1, 0
11.707760, 63.281250, 0, 0
11.708100, 63.105469, 0, 1
11.708500, 62.929688, 1, 1
11.708840, 62.753906, 1, 0
11.709180, 62.578125, 0, 0
11.709500, 62.402344, 0, 1
11.709900, 62.226562, 1, 1
11.710220, 62.050781, 1, 0
11.710560, 61.875000, 0, 0
11.710860, 61.699219, 0, 1
11.711260, 61.523438, 1, 1
11.711600, 61.347656, 1, 0
11.711920, 61.171875, 0, 0
11.712220, 60.996094, 0, 1
11.712600, 60.820312, 1, 1
11.712920, 60.644531, 1, 0
11.713240, 60.468750, 0, 0
11.713560, 60.292969, 0, 1
11.713940, 60.117188, 1, 1
11.714260, 59.941406, 1, 0
11.714580, 59.765625, 0, 0
11.714880, 59.589844, 0, 1
11.715260, 59.414062, 1, 1
11.715580, 59.238281, 1, 0
11.715880, 59.062500, 0, 0
11.716180, 58.886719, 0, 1
11.716560, 58.710938, 1, 1
11.716880, 58.535156, 1, 0
11.717180, 58.359375, 0, 0
11.717460, 58.183594, 0, 1
11.717840, 58.007812, 1, 1
11.718140, 57.832031, 1, 0
11.718440, 57.656250, 0, 0
11.718720, 57.480469, 0, 1
11.719100, 57.304688, 1, 1
11.719400, 57.128906, 1, 0
11.719700, 56.953125, 0, 0
11.719980, 56.777344, 0, 1
11.720340, 56.601562, 1, 1
11.720640, 56.425781, 1, 0
11.720940, 56.250000, 0, 0
11.721200, 56.074219, 0, 1
11.721560, 55.898438, 1, 1
11.721860, 55.722656, 1, 0
11.722140, 55.546875, 0, 0
11.722420, 55.371094, 0, 1
11.722780, 55.195312, 1, 1
11.723060, 55.019531, 1, 0
11.723340, 54.843750, 0, 0
11.723620, 54.667969, 0, 1
11.723980, 54.492188, 1, 1
11.724260, 54.316406, 1, 0
11.724540, 54.140625, 0, 0
11.724820, 53.964844, 0, 1
11.725160, 53.789062, 1, 1
11.725440, 53.613281, 1, 0
11.725720, 53.437500, 0, 0
11.726000, 53.261719, 0, 1
11.726340, 53.085938, 1, 1
11.726620, 52.910156, 1, 0
11.726900, 52.734375, 0, 0
11.727160, 52.558594, 0, 1
11.727500, 52.382812, 1, 1
11.727780, 52.207031, 1, 0
11.728060, 52.031250, 0, 0
11.728320, 51.855469, 0, 1
11.728660, 51.679688, 1, 1
11.728920, 51.503906, 1, 0
11.729200, 51.328125, 0, 0
11.729460, 51.152344, 0, 1
11.729780, 50.976562, 1, 1
11.730040, 50.800781, 1, 0
11.730320, 50.625000, 0, 0
11.730580, 50.449219, 0, 1
11.730900, 50.273438, 1, 1
11.731160, 50.097656, 1, 0
11.731440, 49.921875, 0, 0
11.731700, 49.746094, 0, 1
11.732020, 49.570312, 1, 1
11.732300, 49.394531, 1, 0
11.732560, 49.218750, 0, 0
11.732820, 49.042969, 0, 1
11.733140, 48.867188, 1, 1
11.733400, 48.691406, 1, 0
11.733660, 48.515625, 0, 0
11.733900, 48.339844, 0, 1
11.734240, 48.164062, 1, 1
11.734500, 47.988281, 1, 0
11.734740, 47.812500, 0, 0
11.734980, 47.636719, 0, 1
11.735300, 47.460938, 1, 1
11.735540, 47.285156, 1, 0
11.735800, 47.109375, 0, 0
11.736040, 46.933594, 0, 1
11.736360, 46.757812, 1, 1
11.736620, 46.582031, 1, 0
11.736880, 46.406250, 0, 0
11.737120, 46.230469, 0, 1
11.737440, 46.054688, 1, 1
11.737700, 45.878906, 1, 0
11.737940, 45.703125, 0, 0
11.738200, 45.527344, 0, 1
11.738500, 45.351562, 1, 1
11.738780, 45.175781, 1, 0
11.739020, 45.000000, 0, 0
11.739260, 44.824219, 0, 1
11.739560, 44.648438, 1, 1
11.739800, 44.472656, 1, 0
11.740060, 44.296875, 0, 0
11.740280, 44.121094, 0, 1
11.740600, 43.945312, 1, 1
11.740840, 43.769531, 1, 0
11.741080, 43.593750, 0, 0
11.741320, 43.417969, 0, 1
11.741620, 43.242188, 1, 1
11.741860, 43.066406, 1, 0
11.742120, 42.890625, 0, 0
11.742340, 42.714844, 0, 1
11.742640, 42.539062, 1, 1
11.742900, 42.363281, 1, 0
11.743140, 42.187500, 0, 0
11.743380, 42.011719, 0, 1
11.743680, 41.835938, 1, 1
11.743920, 41.660156, 1, 0
11.744160, 41.484375, 0, 0
11.744380, 41.308594, 0, 1
11.744680, 41.132812, 1, 1
11.744940, 40.957031, 1, 0
11.745160, 40.781250, 0, 0
11.745400, 40.605469, 0, 1
11.745700, 40.429688, 1, 1
11.745940, 40.253906, 1, 0
11.746180, 40.078125, 0, 0
11.746400, 39.902344, 0, 1
11.746700, 39.726562, 1, 1
11.746940, 39.550781, 1, 0
11.747180, 39.375000, 0, 0
11.747400, 39.199219, 0, 1
11.747680, 39.023438, 1, 1
11.747920, 38.847656, 1, 0
11.748160, 38.671875, 0, 0
11.748380, 38.496094, 0, 1
11.748660, 38.320312, 1, 1
11.748900, 38.144531, 1, 0
11.749140, 37.968750, 0, 0
11.749360, 37.792969, 0, 1
11.749660, 37.617188, 1, 1
11.749880, 37.441406, 1, 0
11.750120, 37.265625, 0, 0
11.750340, 37.089844, 0, 1
11.750620, 36.914062, 1, 1
11.750880, 36.738281, 1, 0
11.751100, 36.562500, 0, 0
11.751320, 36.386719, 0, 1
11.751600, 36.210938, 1, 1
11.751840, 36.035156, 1, 0
11.752080, 35.859375, 0, 0
11.752300, 35.683594, 0, 1
11.752580, 35.507812, 1, 1
11.752820, 35.332031, 1, 0
11.753040, 35.156250, 0, 0
11.753260, 34.980469, 0, 1
11.753540, 34.804688, 1, 1
11.753760, 34.628906, 1, 0
11.754000, 34.453125, 0, 0
11.754220, 34.277344, 0, 1
11.754500, 34.101562, 1, 1
11.754720, 33.925781, 1, 0
11.754940, 33.750000, 0, 0
11.755160, 33.574219, 0, 1
11.755440, 33.398438, 1, 1
11.755660, 33.222656, 1, 0
11.755880, 33.046875, 0, 0
11.756120, 32.871094, 0, 1
11.756380, 32.695312, 1, 1
11.756600, 32.519531, 1, 0
11.756820, 32.343750, 0, 0
11.757040, 32.167969, 0, 1
11.757320, 31.992188, 1, 1
11.757560, 31.816406, 1, 0
11.757780, 31.640625, 0, 0
11.758000, 31.464844, 0, 1
11.758280, 31.289062, 1, 1
11.758500, 31.113281, 1, 0
11.758720, 30.937500, 0, 0
11.758920, 30.761719, 0, 1
11.759200, 30.585938, 1, 1
11.759440, 30.410156, 1, 0
11.759660, 30.234375, 0, 0
11.759860, 30.058594, 0, 1
11.760140, 29.882812, 1, 1
11.760360, 29.707031, 1, 0
11.760580, 29.531250, 0, 0
11.760780, 29.355469, 0, 1
11.761060, 29.179688, 1, 1
11.761280, 29.003906, 1, 0
11.761500, 28.828125, 0, 0
11.761700, 28.652344, 0, 1
11.761960, 28.476562, 1, 1
11.762200, 28.300781, 1, 0
11.762400, 28.125000, 0, 0
11.762620, 27.949219, 0, 1
11.762880, 27.773438, 1, 1
11.763120, 27.597656, 1, 0
11.763320, 27.421875, 0, 0
11.763540, 27.246094, 0, 1
11.763820, 27.070312, 1, 1
11.764040, 26.894531, 1, 0
11.764260, 26.718750, 0, 0
11.764480, 26.542969, 0, 1
11.764740, 26.367188, 1, 1
11.764960, 26.191406, 1, 0
11.765180, 26.015625, 0, 0
11.765380, 25.839844, 0, 1
11.765640, 25.664062, 1, 1
11.765860, 25.488281, 1, 0
11.766080, 25.312500, 0, 0
11.766280, 25.136719, 0, 1
11.766540, 24.960938, 1, 1
11.766760, 24.785156, 1, 0
11.766980, 24.609375, 0, 0
11.767180, 24.433594, 0, 1
11.767440, 24.257812, 1, 1
11.767640, 24.082031, 1, 0
11.767860, 23.906250, 0, 0
11.768060, 23.730469, 0, 1
11.768340, 23.554688, 1, 1
11.768540, 23.378906, 1, 0
11.768760, 23.203125, 0, 0
11.768960, 23.027344, 0, 1
11.769220, 22.851562, 1, 1
11.769440, 22.675781, 1, 0
11.769660, 22.500000, 0, 0
11.769860, 22.324219, 0, 1
11.770120, 22.148438, 1, 1
11.770340, 21.972656, 1, 0
11.770560, 21.796875, 0, 0
11.770760, 21.621094, 0, 1
11.771020, 21.445312, 1, 1
11.771240, 21.269531, 1, 0
11.771460, 21.093750, 0, 0
11.771660, 20.917969, 0, 1
11.771920, 20.742188, 1, 1
11.772120, 20.566406, 1, 0
11.772340, 20.390625, 0, 0
11.772540, 20.214844, 0, 1
11.772800, 20.039062, 1, 1
11.773000, 19.863281, 1, 0
11.773220, 19.687500, 0, 0
11.773420, 19.511719, 0, 1
11.773680, 19.335938, 1, 1
11.773880, 19.160156, 1, 0
11.774100, 18.984375, 0, 0
11.774300, 18.808594, 0, 1
11.774560, 18.632812, 1, 1
11.774760, 18.457031, 1, 0
11.774980, 18.281250, 0, 0
11.775180, 18.105469, 0, 1
11.775440, 17.929688, 1, 1
11.775660, 17.753906, 1, 0
11.775860, 17.578125, 0, 0
11.776060, 17.402344, 0, 1
11.776320, 17.226562, 1, 1
11.776540, 17.050781, 1, 0
11.776740, 16.875000, 0, 0
11.776940, 16.699219, 0, 1
11.777200, 16.523438, 1, 1
11.777400, 16.347656, 1, 0
11.777620, 16.171875, 0, 0
11.777820, 15.996094, 0, 1
11.778060, 15.820312, 1, 1
11.778280, 15.644531, 1, 0
11.778480, 15.468750, 0, 0
11.778680, 15.292969, 0, 1
11.778940, 15.117188, 1, 1
11.779140, 14.941406, 1, 0
11.779360, 14.765625, 0, 0
11.779540, 14.589844, 0, 1
11.779800, 14.414062, 1, 1
11.780020, 14.238281, 1, 0
11.780220, 14.062500, 0, 0
11.780420, 13.886719, 0, 1
11.780680, 13.710938, 1, 1
11.780900, 13.535156, 1, 0
11.781100, 13.359375, 0, 0
11.781280, 13.183594, 0, 1
11.781540, 13.007812, 1, 1
11.781740, 12.832031, 1, 0
11.781940, 12.656250, 0, 0
11.782160, 12.480469, 0, 1
11.782400, 12.304688, 1, 1
11.782620, 12.128906, 1, 0
11.782820, 11.953125, 0, 0
11.783020, 11.777344, 0, 1
11.783280, 11.601562, 1, 1
11.783480, 11.425781, 1, 0
11.783680, 11.250000, 0, 0
11.783880, 11.074219, 0, 1
11.784140, 10.898438, 1, 1
11.784360, 10.722656, 1, 0
11.784560, 10.546875, 0, 0
11.784740, 10.371094, 0, 1
11.785000, 10.195312, 1, 1
11.785200, 10.019531, 1, 0
11.785400, 9.843750, 0, 0
11.785600, 9.667969, 0, 1
11.785860, 9.492188, 1, 1
11.786080, 9.316406, 1, 0
11.786280, 9.140625, 0, 0
11.786480, 8.964844, 0, 1
11.786720, 8.789062, 1, 1
11.786920, 8.613281, 1, 0
11.787120, 8.437500, 0, 0
11.787320, 8.261719, 0, 1
11.787580, 8.085938, 1, 1
11.787800, 7.910156, 1, 0
11.788000, 7.734375, 0, 0
11.788200, 7.558594, 0, 1
11.788440, 7.382812, 1, 1
11.788640, 7.207031, 1, 0
11.788840, 7.031250, 0, 0
11.789040, 6.855469, 0, 1
11.789300, 6.679688, 1, 1
11.789500, 6.503906, 1, 0
11.789700, 6.328125, 0, 0
11.789900, 6.152344, 0, 1
11.790140, 5.976562, 1, 1
11.790340, 5.800781, 1, 0
11.790540, 5.625000, 0, 0
11.790740, 5.449219, 0, 1
11.791000, 5.273438, 1, 1
11.791200, 5.097656, 1, 0
11.791400, 4.921875, 0, 0
11.791600, 4.746094, 0, 1
11.791860, 4.570312, 1, 1
11.792080, 4.394531, 1, 0
11.792280, 4.218750, 0, 0
11.792460, 4.042969, 0, 1
11.792720, 3.867188, 1, 1
11.792920, 3.691406, 1, 0
11.793140, 3.515625, 0, 0
11.793340, 3.339844, 0, 1
11.793580, 3.164062, 1, 1
11.793780, 2.988281, 1, 0
11.793980, 2.812500, 0, 0
11.794180, 2.636719, 0, 1
11.794420, 2.460938, 1, 1
11.794620, 2.285156, 1, 0
11.794820, 2.109375, 0, 0
11.795020, 1.933594, 0, 1
11.795280, 1.757812, 1, 1
11.795480, 1.582031, 1, 0
11.795680, 1.406250, 0, 0
11.795880, 1.230469, 0, 1
11.796120, 1.054688, 1, 1
11.796340, 0.878906, 1, 0
11.796540, 0.703125, 0, 0
11.796740, 0.527344, 0, 1
11.796980, 0.351562, 1, 1
11.797180, 0.175781, 1, 0
11.797380, 0.000000, 0, 0
11.797580, -0.175781, 0, 1
11.797840, -0.351562, 1, 1
11.798060, -0.527344, 1, 0
11.798260, -0.703125, 0, 0
11.798440, -0.878906, 0, 1
11.798700, -1.054688, 1, 1
11.798900, -1.230469, 1, 0
11.799100, -1.406250, 0, 0
11.799300, -1.582031, 0, 1
11.799560, -1.757812, 1, 1
11.799760, -1.933594, 1, 0
11.799960, -2.109375, 0, 0
11.800160, -2.285156, 0, 1
11.800400, -2.460938, 1, 1
11.800600, -2.636719, 1, 0
11.800800, -2.812500, 0, 0
11.801000, -2.988281, 0, 1
11.801260, -3.164062, 1, 1
11.801460, -3.339844, 1, 0
11.801660, -3.515625, 0, 0
11.801860, -3.691406, 0, 1
11.802120, -3.867188, 1, 1
11.802320, -4.042969, 1, 0
11.802520, -4.218750, 0, 0
11.802720, -4.394531, 0, 1
11.802980, -4.570312, 1, 1
11.803200, -4.746094, 1, 0
11.803400, -4.921875, 0, 0
11.803580, -5.097656, 0, 1
11.803840, -5.273438, 1, 1
11.804040, -5.449219, 1, 0
11.804240, -5.625000, 0, 0
11.804440, -5.800781, 0, 1
11.804700, -5.976562, 1, 1
11.804900, -6.152344, 1, 0
11.805100, -6.328125, 0, 0
11.805280, -6.503906, 0, 1
11.805540, -6.679688, 1, 1
11.805760, -6.855469, 1, 0
11.805960, -7.031250, 0, 0
11.806140, -7.207031, 0, 1
11.806400, -7.382812, 1, 1
11.806600, -7.558594, 1, 0
11.806800, -7.734375, 0, 0
11.807000, -7.910156, 0, 1
11.807260, -8.085938, 1, 1
11.807460, -8.261719, 1, 0
11.807660, -8.437500, 0, 0
11.807860, -8.613281, 0, 1
11.808120, -8.789062, 1, 1
11.808320, -8.964844, 1, 0
11.808520, -9.140625, 0, 0
11.808720, -9.316406, 0, 1
11.808980, -9.492188, 1, 1
11.809180, -9.667969, 1, 0
11.809400, -9.843750, 0, 0
11.809580, -10.019531, 0, 1
11.809840, -10.195312, 1, 1
11.810040, -10.371094, 1, 0
11.810240, -10.546875, 0, 0
11.810440, -10.722656, 0, 1
11.810700, -10.898438, 1, 1
11.810900, -11.074219, 1, 0
11.811100, -11.250000, 0, 0
11.811300, -11.425781, 0, 1
11.811560, -11.601562, 1, 1
11.811760, -11.777344, 1, 0
11.811960, -11.953125, 0, 0
11.812180, -12.128906, 0, 1
11.812420, -12.304688, 1, 1
11.812640, -12.480469, 1, 0
11.812840, -12.656250, 0, 0
11.813060, -12.832031, 0, 1
11.813300, -13.007812, 1, 1
11.813520, -13.183594, 1, 0
11.813720, -13.359375, 0, 0
11.813920, -13.535156, 0, 1
11.814180, -13.710938, 1, 1
11.814380, -13.886719, 1, 0
11.814580, -14.062500, 0, 0
11.814780, -14.238281, 0, 1
11.815040, -14.414062, 1, 1
11.815240, -14.589844, 1, 0
11.815440, -14.765625, 0, 0
11.815640, -14.941406, 0, 1
11.815900, -15.117188, 1, 1
11.816100, -15.292969, 1, 0
11.816320, -15.468750, 0, 0
11.816520, -15.644531, 0, 1
11.816780, -15.820312, 1, 1
11.816980, -15.996094, 1, 0
11.817180, -16.171875, 0, 0
11.817400, -16.347656, 0, 1
11.817660, -16.523438, 1, 1
11.817860, -16.699219, 1, 0
11.818060, -16.875000, 0, 0
11.818260, -17.050781, 0, 1
11.818520, -17.226562, 1, 1
11.818740, -17.402344, 1, 0
11.818940, -17.578125, 0, 0
11.819160, -17.753906, 0, 1
11.819400, -17.929688, 1, 1
11.819620, -18.105469, 1, 0
11.819820, -18.281250, 0, 0
11.820020, -18.457031, 0, 1
11.820280, -18.632812, 1, 1
11.820500, -18.808594, 1, 0
11.820720, -18.984375, 0, 0
11.820920, -19.160156, 0, 1
11.821180, -19.335938, 1, 1
11.821400, -19.511719, 1, 0
11.821600, -19.687500, 0, 0
11.821800, -19.863281, 0, 1
11.822060, -20.039062, 1, 1
11.822280, -20.214844, 1, 0
11.822480, -20.390625, 0, 0
11.822700, -20.566406, 0, 1
11.822960, -20.742188, 1, 1
11.823160, -20.917969, 1, 0
11.823380, -21.093750, 0, 0
11.823580, -21.269531, 0, 1
11.823840, -21.445312, 1, 1
11.824060, -21.621094, 1, 0
11.824260, -21.796875, 0, 0
11.824460, -21.972656, 0, 1
11.824720, -22.148438, 1, 1
11.824940, -22.324219, 1, 0
11.825160, -22.500000, 0, 0
11.825360, -22.675781, 0, 1
11.825620, -22.851562, 1, 1
11.825840, -23.027344, 1, 0
11.826060, -23.203125, 0, 0
11.826260, -23.378906, 0, 1
11.826520, -23.554688, 1, 1
11.826740, -23.730469, 1, 0
11.826940, -23.906250, 0, 0
11.827160, -24.082031, 0, 1
11.827420, -24.257812, 1, 1
11.827640, -24.433594, 1, 0
11.827860, -24.609375, 0, 0
11.828060, -24.785156, 0, 1
11.828320, -24.960938, 1, 1
11.828560, -25.136719, 1, 0
11.828760, -25.312500, 0, 0
11.828980, -25.488281, 0, 1
11.829240, -25.664062, 1, 1
11.829460, -25.839844, 1, 0
11.829680, -26.015625, 0, 0
11.829900, -26.191406, 0, 1
11.830160, -26.367188, 1, 1
11.830380, -26.542969, 1, 0
11.830600, -26.718750, 0, 0
11.830800, -26.894531, 0, 1
11.831060, -27.070312, 1, 1
11.831300, -27.246094, 1, 0
11.831500, -27.421875, 0, 0
11.831720, -27.597656, 0, 1
11.831980, -27.773438, 1, 1
11.832200, -27.949219, 1, 0
11.832420, -28.125000, 0, 0
11.832620, -28.300781, 0, 1
11.832900, -28.476562, 1, 1
11.833120, -28.652344, 1, 0
11.833340, -28.828125, 0, 0
11.833540, -29.003906, 0, 1
11.833820, -29.179688, 1, 1
11.834040, -29.355469, 1, 0
11.834260, -29.531250, 0, 0
11.834480, -29.707031, 0, 1
11.834760, -29.882812, 1, 1
11.835000, -30.058594, 1, 0
11.835220, -30.234375, 0, 0
11.835420, -30.410156, 0, 1
11.835700, -30.585938, 1, 1
11.835940, -30.761719, 1, 0
11.836140, -30.937500, 0, 0
11.836360, -31.113281, 0, 1
11.836640, -31.289062, 1, 1
11.836860, -31.464844, 1, 0
11.837080, -31.640625, 0, 0
11.837300, -31.816406, 0, 1
11.837580, -31.992188, 1, 1
11.837800, -32.167969, 1, 0
11.838020, -32.343750, 0, 0
11.838240, -32.519531, 0, 1
11.838520, -32.695312, 1, 1
11.838740, -32.871094, 1, 0
11.838960, -33.046875, 0, 0
11.839180, -33.222656, 0, 1
11.839460, -33.398438, 1, 1
11.839680, -33.574219, 1, 0
11.839920, -33.750000, 0, 0
11.840140, -33.925781, 0, 1
11.840420, -34.101562, 1, 1
11.840640, -34.277344, 1, 0
11.840880, -34.453125, 0, 0
11.841100, -34.628906, 0, 1
11.841380, -34.804688, 1, 1
11.841620, -34.980469, 1, 0
11.841860, -35.156250, 0, 0
11.842080, -35.332031, 0, 1
11.842360, -35.507812, 1, 1
11.842580, -35.683594, 1, 0
11.842820, -35.859375, 0, 0
11.843040, -36.035156, 0, 1
11.843320, -36.210938, 1, 1
11.843560, -36.386719, 1, 0
11.843780, -36.562500, 0, 0
11.844000, -36.738281, 0, 1
11.844300, -36.914062, 1, 1
11.844540, -37.089844, 1, 0
11.844760, -37.265625, 0, 0
11.845000, -37.441406, 0, 1
11.845280, -37.617188, 1, 1
11.845520, -37.792969, 1, 0
11.845740, -37.968750, 0, 0
11.845980, -38.144531, 0, 1
11.846280, -38.320312, 1, 1
11.846520, -38.496094, 1, 0
11.846740, -38.671875, 0, 0
11.846980, -38.847656, 0, 1
11.847260, -39.023438, 1, 1
11.847500, -39.199219, 1, 0
11.847740, -39.375000, 0, 0
11.847980, -39.550781, 0, 1
11.848260, -39.726562, 1, 1
11.848520, -39.902344, 1, 0
11.848760, -40.078125, 0, 0
11.848980, -40.253906, 0, 1
11.849280, -40.429688, 1, 1
11.849520, -40.605469, 1, 0
11.849760, -40.781250, 0, 0
11.849980, -40.957031, 0, 1
11.850280, -41.132812, 1, 1
11.850520, -41.308594, 1, 0
11.850760, -41.484375, 0, 0
11.850980, -41.660156, 0, 1
11.851280, -41.835938, 1, 1
11.851520, -42.011719, 1, 0
11.851760, -42.187500, 0, 0
11.852020, -42.363281, 0, 1
11.852320, -42.539062, 1, 1
11.852560, -42.714844, 1, 0
11.852820, -42.890625, 0, 0
11.853060, -43.066406, 0, 1
11.853360, -43.242188, 1, 1
11.853620, -43.417969, 1, 0
11.853860, -43.593750, 0, 0
11.854100, -43.769531, 0, 1
11.854400, -43.945312, 1, 1
11.854660, -44.121094, 1, 0
11.854920, -44.296875, 0, 0
11.855160, -44.472656, 0, 1
11.855460, -44.648438, 1, 1
11.855720, -44.824219, 1, 0
11.855960, -45.000000, 0, 0
11.856200, -45.175781, 0, 1
11.856500, -45.351562, 1, 1
11.856760, -45.527344, 1, 0
11.857020, -45.703125, 0, 0
11.857260, -45.878906, 0, 1
11.857560, -46.054688, 1, 1
11.857820, -46.230469, 1, 0
11.858080, -46.406250, 0, 0
11.858320, -46.582031, 0, 1
11.858640, -46.757812, 1, 1
11.858920, -46.933594, 1, 0
11.859160, -47.109375, 0, 0
11.859420, -47.285156, 0, 1
11.859740, -47.460938, 1, 1
11.860000, -47.636719, 1, 0
11.860260, -47.812500, 0, 0
11.860520, -47.988281, 0, 1
11.860840, -48.164062, 1, 1
11.861100, -48.339844, 1, 0
11.861360, -48.515625, 0, 0
11.861620, -48.691406, 0, 1
11.861940, -48.867188, 1, 1
11.862200, -49.042969, 1, 0
11.862460, -49.218750, 0, 0
11.862720, -49.394531, 0, 1
11.863040, -49.570312, 1, 1
11.863300, -49.746094, 1, 0
11.863580, -49.921875, 0, 0
11.863840, -50.097656, 0, 1
11.864160, -50.273438, 1, 1
11.864420, -50.449219, 1, 0
11.864700, -50.625000, 0, 0
11.864960, -50.800781, 0, 1
11.865300, -50.976562, 1, 1
11.865580, -51.152344, 1, 0
11.865860, -51.328125, 0, 0
11.866120, -51.503906, 0, 1
11.866460, -51.679688, 1, 1
11.866740, -51.855469, 1, 0
11.867020, -52.031250, 0, 0
11.867280, -52.207031, 0, 1
11.867620, -52.382812, 1, 1
11.867900, -52.558594, 1, 0
11.868180, -52.734375, 0, 0
11.868440, -52.910156, 0, 1
11.868800, -53.085938, 1, 1
11.869080, -53.261719, 1, 0
11.869340, -53.437500, 0, 0
11.869620, -53.613281, 0, 1
11.869960, -53.789062, 1, 1
11.870260, -53.964844, 1, 0
11.870540, -54.140625, 0, 0
11.870820, -54.316406, 0, 1
11.871160, -54.492188, 1, 1
11.871460, -54.667969, 1, 0
11.871740, -54.843750, 0, 0
11.872020, -55.019531, 0, 1
11.872380, -55.195312, 1, 1
11.872680, -55.371094, 1, 0
11.872960, -55.546875, 0, 0
11.873240, -55.722656, 0, 1
11.873600, -55.898438, 1, 1
11.873920, -56.074219, 1, 0
11.874200, -56.250000, 0, 0
11.874500, -56.425781, 0, 1
11.874860, -56.601562, 1, 1
11.875160, -56.777344, 1, 0
11.875460, -56.953125, 0, 0
11.875740, -57.128906, 0, 1
11.876120, -57.304688, 1, 1
11.876420, -57.480469, 1, 0
11.876720, -57.656250, 0, 0
11.877000, -57.832031, 0, 1
11.877380, -58.007812, 1, 1
11.877680, -58.183594, 1, 0
11.877980, -58.359375, 0, 0
11.878280, -58.535156, 0, 1
11.878660, -58.710938, 1, 1
11.878980, -58.886719, 1, 0
11.879300, -59.062500, 0, 0
11.879600, -59.238281, 0, 1
11.879980, -59.414062, 1, 1
11.880300, -59.589844, 1, 0
11.880620, -59.765625, 0, 0
11.880920, -59.941406, 0, 1
11.881320, -60.117188, 1, 1
11.881640, -60.292969, 1, 0
11.881960, -60.468750, 0, 0
11.882260, -60.644531, 0, 1
11.882660, -60.820312, 1, 1
11.883000, -60.996094, 1, 0
11.883320, -61.171875, 0, 0
11.883640, -61.347656, 0, 1
11.884040, -61.523438, 1, 1
11.884360, -61.699219, 1, 0
11.884700, -61.875000, 0, 0
11.885020, -62.050781, 0, 1
11.885440, -62.226562, 1, 1
11.885780, -62.402344, 1, 0
11.886120, -62.578125, 0, 0
11.886440, -62.753906, 0, 1
11.886860, -62.929688, 1, 1
11.887200, -63.105469, 1, 0
11.887540, -63.281250, 0, 0
11.887860, -63.457031, 0, 1
11.888300, -63.632812, 1, 1
11.888640, -63.808594, 1, 0
11.889000, -63.984375, 0, 0
11.889320, -64.160156, 0, 1
11.889760, -64.335938, 1, 1
11.890120, -64.511719, 1, 0
11.890460, -64.687500, 0, 0
11.890820, -64.863281, 0, 1
11.891260, -65.039062, 1, 1
11.891640, -65.214844, 1, 0
11.892000, -65.390625, 0, 0
11.892360, -65.566406, 0, 1
11.892800, -65.742188, 1, 1
11.893180, -65.917969, 1, 0
11.893560, -66.093750, 0, 0
11.893920, -66.269531, 0, 1
11.894380, -66.445312, 1, 1
11.894780, -66.621094, 1, 0
11.895160, -66.796875, 0, 0
11.895520, -66.972656, 0, 1
11.896000, -67.148438, 1, 1
11.896380, -67.324219, 1, 0
11.896780, -67.500000, 0, 0
11.897160, -67.675781, 0, 1
11.897640, -67.851562, 1, 1
11.898060, -68.027344, 1, 0
11.898460, -68.203125, 0, 0
11.898820, -68.378906, 0, 1
11.899320, -68.554688, 1, 1
11.899740, -68.730469, 1, 0
11.900140, -68.906250, 0, 0
11.900560, -69.082031, 0, 1
11.901060, -69.257812, 1, 1
11.901480, -69.433594, 1, 0
11.901900, -69.609375, 0, 0
11.902320, -69.785156, 0, 1
11.902840, -69.960938, 1, 1
11.903280, -70.136719, 1, 0
11.903720, -70.312500, 0, 0
11.904160, -70.488281, 0, 1
11.904700, -70.664062, 1, 1
11.905140, -70.839844, 1, 0
